,uuid,nb_champs_renseignés
817,8c8aa4e8-b204-4914-91c5-34a478e67c4d,25.0
818,360d7e8b-7feb-4b7e-b6bb-ccc0c2b362b5,18.0
819,524f54a3-ebce-40b5-9275-9ad118d77270,16.0
820,65ce0464-8b2a-419c-b07f-1765d7df225a,16.0
821,5b87aa03-48f0-4ed1-b0d5-329cbfc3edbf,16.0
822,54f44a3e-4ca1-4c23-a3aa-a9d0d380e0a8,16.0
823,dc41f3a3-0a7a-4d9b-91b1-c1d860d9cb2c,12.0
824,52ce5e1e-5e57-4a0d-8297-9b4d15ac2f9c,16.0
825,5621333c-d1d1-4fb0-a3be-697492700556,16.0
826,5e8fb512-7e8c-4926-ab4e-e675f7aee166,16.0
827,502e1561-c20e-4d3f-b25d-84e34b5affd1,15.0
828,6db4ea13-6dc6-4b56-bad9-912f00717c71,15.0
829,b1c0ec4f-3f30-49e6-9cb6-aff85c065704,20.0
830,6c2b7013-30fb-47fc-983e-913d0c58fc70,16.0
831,5a342d4e-6107-48d5-8f2c-7902faff7e32,16.0
832,c4c9d7e1-21b7-4fd3-9973-1ace64339c84,12.0
833,514c1940-2bcf-42c2-b108-962cf7409fd9,16.0
834,646eebcc-56fb-4839-b46c-a83453c0ca01,16.0
835,5296ad31-dfe6-4bbc-892b-aac4a1c7de21,16.0
836,66af8795-29e0-40bb-bcc9-30902d330f90,16.0
837,710c1a12-626a-4052-adb2-c23f864880ed,16.0
838,6ceef4db-c5d6-4f43-8f82-922f66a7a06b,16.0
839,6f0ff294-2092-4603-8971-de1a2bf3c706,16.0
840,cef5a1b4-052d-472b-abf7-a39dcf77b3ba,12.0
841,7b541c8d-7c40-465a-b446-1fa443ca9edd,20.0
842,3b2d53a6-1aa4-4754-9f84-f01ba04ab88e,18.0
843,7cb3fc77-1de0-401f-aaf8-e9c4612205a2,20.0
844,9f53e83d-ae28-4e32-bcd2-a2a1ecb5a449,19.0
845,9fd72f6a-3014-482b-b5de-64d08aa9898a,24.0
846,3f397d3e-2577-4666-802f-7a4b979fc7c2,19.0
847,499be9f6-b888-4196-82a7-f483c0b953f8,18.0
848,7c1a3ee4-85fd-479f-bfd9-21791779120f,20.0
849,389bddc0-5901-48d0-88e0-35da2f64be86,22.0
850,35f2308e-3249-4a43-b45a-3524f67151df,17.0
851,6612df5c-b941-4ef0-b9a4-762acc7d953d,20.0
852,70bdd464-9378-48a8-9843-fa662e8e8b8b,23.0
853,3f8937da-eb84-46d2-a264-307c7a83ed37,22.0
854,68ddb9f2-3055-407e-9f39-619cbd401dcd,23.0
855,81a4974e-7c40-4068-8927-542f987cf31c,23.0
856,7d02932e-9ecb-4143-9c2b-71390af27ea4,23.0
857,724ea544-85da-4541-b9ac-cc2f49919b56,25.0
858,d6e41533-8fe3-489a-8dad-19ba73a5ec47,23.0
859,6ff25447-95bd-4fe8-aa84-563f1af48007,16.0
860,c4f8d87a-1d81-4c18-bc35-1b47514947dd,23.0
861,63a19fde-524f-4799-bd06-24f24da3e103,22.0
862,bd045025-5237-4752-a15e-666328d1d8d0,25.0
863,56e1c376-729d-44cb-adec-ebfa017a393f,17.0
864,5ae1c6ac-28b8-4f78-ae9a-9bc77c8ef740,18.0
865,a8ec9188-7339-44ef-8efb-30d83f7162a5,23.0
866,6b1adf8b-a28b-4667-8256-f2abb228951f,18.0
867,52b554a9-6ba7-4208-a18e-18da2346ed43,17.0
868,62363a5e-f236-4cf9-b799-361ee002c975,17.0
869,57573777-53cb-4eb8-9464-a27fb844d819,18.0
870,d783d40b-8ad7-4f6f-b069-ce8968e5c28d,23.0
871,29ad8c58-0076-48d8-ac1d-c1138be10ad6,25.0
872,5a32f9b9-c9cc-4c73-9ec3-0e64454f7cab,17.0
873,6c50325e-7080-4ca4-a3df-fdc83fd55211,17.0
874,d74ef38d-3774-4035-b0f1-e558efbb650e,23.0
875,50aa967e-8ba5-4a5c-b4a2-5137d6ec69af,18.0
876,acd48a65-fd30-4805-933f-3a9b47771078,23.0
877,52f8bce7-6ffd-4d7e-80ea-f064f7da10d9,18.0
878,560d0c50-0f0a-4ecf-90be-f03e39938310,17.0
879,6bbcb48b-02f1-4a0e-9c1c-d48b4d8ff521,18.0
880,c922f4f8-c234-4280-b7cd-4ea1693765b1,26.0
881,daa8b3c4-2be8-489c-8773-f9313c027726,23.0
882,d8a33344-8e71-448b-b6d0-2539c9d2d2ca,20.0
883,6b60389a-92da-4353-b4d9-9280d0638f5f,22.0
884,7222c9f3-c7ad-48be-bcea-080f653ecaa3,17.0
885,bce1a547-559b-40c1-b51f-897d5b9c6cbc,20.0
886,613de911-0a91-4ec2-8138-139b878310bc,17.0
887,5b724ac6-8e1c-4ce1-ab24-36ca5db42c48,17.0
888,5dfa9759-8207-4981-b8ba-a004c157ad4b,18.0
889,53e3cb74-104a-48bd-b9b7-a9d17c7d1a26,17.0
890,b86a9711-373d-4e5c-9450-adf2531edfa3,23.0
891,b9acc0e4-9b7b-4b95-a43d-11a448a5435d,18.0
892,6a8a9958-27d3-4767-a749-37bbcd21714a,18.0
893,258a1c94-d437-44e5-b999-531808bdc1ba,20.0
894,198248c6-f9ff-4706-a3ef-3fba462cabba,16.0
895,23ccf578-4d7a-407e-a98d-5fdfcd834b2d,12.0
896,086d5867-0193-491a-a069-ad29bad72094,16.0
897,40e777c3-6f65-49f1-83ac-aaec2a53be9e,26.0
898,197fec6f-7723-41c8-b223-d4f43d0c2580,17.0
899,33e03195-a732-4bfc-a95f-8079f9539ead,20.0
900,2ce3f992-3453-4ee4-9063-5072958a3977,20.0
901,090fe317-a59b-43c2-85ac-bf5c761080b2,16.0
902,14a65963-f0fa-4773-8b27-5121c4faad9e,16.0
903,19bf8bd0-27ab-4061-9c3b-daa9e87f2d6d,16.0
904,055b6c46-64ba-4415-bb7f-de9830353aa5,16.0
905,18786f42-a453-414e-84b0-7495e68485df,16.0
906,0c17cec1-4c95-4341-ae93-b989f39c520c,16.0
907,21939e5a-ad12-4134-8d97-124c5fe59f19,21.0
908,3719ff01-0c62-4596-a7d1-c8487c798444,19.0
909,07d7f0fc-fc07-465d-ae21-e91eee370cb7,16.0
910,456ba3ae-631f-488b-ac12-1944ecbe6e57,19.0
911,15de9e4f-2a20-430a-a3dd-13c82e2a96d7,16.0
912,33d0e59b-b386-4ab7-8f72-5d93a226af5f,20.0
913,1418e173-36f6-4e25-aa06-7ba13504dc7c,16.0
914,1a721987-63e3-448e-be96-b5e2e2a7069d,25.0
915,23d8e7dd-41ae-417f-bc7c-44174ae88ece,12.0
916,0e300c74-ba22-41f5-9560-e62f55712d94,16.0
917,18a1eb33-b69c-4af0-9d69-2cdf41b3d217,16.0
918,0db613e4-ffdd-498f-929a-7d29eec90b8f,16.0
919,0aee8e10-cb52-405c-997d-a3028253ce1b,16.0
920,24a136fc-5935-4424-8198-0f23daf2eaeb,19.0
921,145e6a29-ff88-4a0e-b9fc-2f4964bd47fd,16.0
922,1bbeb3b5-a278-4af6-b0f0-31c43aa21d56,16.0
923,13913e39-18ba-4b8f-a797-254b900bdf79,16.0
924,0ffce4ec-d1e9-41d5-99fc-e91cf83e1eb3,16.0
925,09e9a3b4-ee30-496f-925c-c79524afb135,16.0
926,1b73b519-7792-46f1-bccf-e41f2c3e7b46,16.0
927,185df6f4-e884-4942-ab5d-6003b0a0b79a,27.0
928,164bb5d6-6259-4c5f-a59a-5f56aea116d9,23.0
929,1d363a6b-9349-44ee-826b-e5d5b2c1994d,17.0
930,07721654-a282-4209-91fc-d99dc457322d,18.0
931,3c1d28ab-8942-40a3-8dfb-4928bf1efe93,20.0
932,40ad75b0-6966-4344-bd0c-f34bb2e6af7a,23.0
933,24b0f953-7fb5-46e1-850c-75d4e519c9a8,19.0
934,142560ff-335f-427e-9f24-14c5cfe1f3eb,20.0
935,1e367f75-3bba-4d50-977b-0d5ef0d66cdb,21.0
936,115fb2ff-d146-43eb-936d-0449de6e0a84,25.0
937,437a6a0c-64db-42be-80bb-1f61d07fb5b7,23.0
938,47f50a5a-1b57-44e3-9aca-b1d9db6f358a,23.0
939,0e2a78f9-371a-4fa5-961a-253c960ec5da,18.0
940,1e1e6d19-5479-421a-a169-8d7adad329b8,20.0
941,23156d2b-8b99-4a90-a9a7-3efaf08582a4,17.0
942,446364ae-bc9d-4f9c-b865-cf3502833000,23.0
943,0ef15a75-459c-4bf8-b8d4-1d0d0e80603a,25.0
944,35fa130c-d3f2-4122-b840-9c67324215ef,23.0
945,26fb464c-a5bd-486f-a249-980dbff22277,24.0
946,2bbfc264-fb79-4cf4-a46b-c71b78cfca60,23.0
947,3611522b-ade5-444f-9b3a-b2d8031c6446,23.0
948,17634003-6cb8-43a8-9598-b8125636cdc3,19.0
949,0c05b089-93c9-4596-90d2-0bf6656fbaad,22.0
950,187d0569-596c-4625-868d-e208158b161a,18.0
951,131a44e4-abba-4c15-85ac-14cef57ca5b4,18.0
952,17ab9dbe-136a-4c25-9b23-c5a75b0ee60f,22.0
953,302def77-5d91-46a0-bf86-a44166094ef2,21.0
954,17f24ca3-c429-4812-af30-423486c6b61d,17.0
955,555a2206-cb62-4ec7-8f27-1b3f69f97c10,25.0
956,282a8777-7e96-49c7-8e81-7e7b31ee1095,22.0
957,2b0b74a2-b8bf-4458-b239-4df72c54f55a,17.0
958,2bdc76ee-2ecf-4f01-b5f6-bbec79ae0288,22.0
959,2bdadea7-cc71-4ba8-ae28-457da792fe2d,18.0
960,49ba5401-9a13-4ce6-9c1d-4c7193de1093,25.0
961,2bd84ebb-9959-4e39-b0af-965f343aa6a0,17.0
962,2fa9bb0b-d8a5-41bf-a49d-5e39bd1ad186,18.0
963,4f3765b5-eee5-470f-b885-ec0664bdf4cc,23.0
964,53b8fb6b-1465-48b9-b5b9-e5a3cd72c4bd,19.0
965,4f7bbd0b-6ed1-4958-8644-cf4b1acde539,20.0
966,2a17380f-5ad5-4736-a9eb-0a37fa7c61df,18.0
967,4b17bd8c-09e7-497a-a79c-fbf1dfe37dd8,21.0
968,4a01b8ab-07b7-4e68-ae18-673f393573f4,23.0
969,2bd3ecd6-f60a-4d24-a0ab-ab4b2d758884,19.0
970,48ba49dc-c631-493b-9e14-a4dab5143f01,23.0
971,548511c5-a6ef-4e1e-a447-81ae3fb2e9da,23.0
972,2ca5de3c-5f88-484d-8805-19d7041fdc02,20.0
973,2e7a19be-ee2b-4f13-bafa-fb3c5537bc2b,18.0
974,27880fc8-2395-4a6f-97bf-465a192bba8e,17.0
975,4b9ef347-1d66-46c7-85cd-a8e7a1ee00f1,17.0
976,31174fbd-9a15-4f15-aa7e-4b905e6113d4,17.0
977,50209fb9-efdc-4f38-a8df-0aff562fd3ad,23.0
978,56e0a7c2-ec82-4c52-9f25-adf5bddcc459,23.0
979,2c0ca04e-4699-48f1-9412-2dbebf36bd2c,18.0
980,8aa264b2-6c21-449a-b1d5-b3c4211853cf,25.0
981,82e06866-948e-43b0-99eb-dad8bc93b302,16.0
982,865432e7-eb25-44f0-8039-7b93bc394d50,16.0
983,9e59e204-c321-42da-8fd2-9b14af29e873,16.0
984,962f755c-b2e3-4ddc-aefa-5fa813ee6506,16.0
985,a600c04a-9c45-4206-90dd-9919b131e8d5,16.0
986,867d37cf-66ea-4f8d-b9b1-07eee92951f9,16.0
987,84537d1e-43d4-46fc-8922-af2d021bf879,16.0
988,8a7c3af2-7d75-4abf-a5e0-fe8ca756c8d5,16.0
989,96b2059a-54cf-44be-9077-20043ce0e3da,16.0
990,948c77f8-a62e-4d90-a1ae-3075b0f3415e,19.0
991,76eaad5d-20c6-4a7e-b79b-0176b602a4ad,16.0
992,8aba5cc6-da1e-41e3-859c-8f2b592f8bc1,16.0
993,a3092d93-f040-4d65-9824-3ebf2224e0f9,16.0
994,868cce9d-b3fb-43a5-80c9-4e0480919812,16.0
995,8f3b1e12-cc31-4669-ae55-e6f15a47a066,16.0
996,812403c3-0dad-465c-ab64-eaa906f54204,16.0
997,7ffa957a-b6bc-4e2b-b316-2ebf7c1694dd,16.0
998,ab825cdd-cb95-44b1-8828-17ee861361e0,16.0
999,9b819ccd-546a-483a-a298-b1f47f193e57,16.0
1000,9a58dcce-7dab-406f-82d8-30ee04308ee4,16.0
1001,83fc164e-bc04-4ebc-8374-8b4b85944317,16.0
1002,a5fee07b-3d46-44a0-81f5-f0474cccad6d,16.0
1003,959a0db0-5642-474b-937d-2be5445f253f,22.0
1004,84227c50-ceeb-48fb-9de1-e73db29107e3,16.0
1005,a3b7bf12-9a72-4423-8ba6-6d33b79969b8,16.0
1006,aa8699b4-6e89-499d-8ccb-85dcfe67038b,16.0
1007,a9be9a58-858f-4917-a608-2317d6119cef,16.0
1008,83ed6038-6003-4664-ad8b-4148b52e8a2d,16.0
1009,acaea1db-a5bb-4f24-89a8-b594338367b3,16.0
1010,7575e54d-f245-49ce-84e1-99511f03b18b,16.0
1011,a2ae9724-ad18-4fad-aa9f-3f5c400f9198,16.0
1012,ad6f82be-5a14-4cda-9166-ae9153520a93,18.0
1013,8cb9f307-bed7-464a-8964-efaf236bac39,16.0
1014,8c48a04a-7dc9-466d-be5f-25dfa6657f3f,16.0
1015,a9bab89d-1d61-4f81-b9b5-a7261b3c89ef,16.0
1016,aca361df-3100-4b47-aa06-40037d71ba21,16.0
1017,95feed86-113b-4425-b239-a463d13dd6af,16.0
1018,ae109ef1-f090-4704-bdfd-ac0d1eee982c,16.0
1019,ad020b7a-ef57-4db3-a140-e16cf73b2654,16.0
1020,9bd09cb6-6a57-498b-873f-bd51a99ae5ac,16.0
1021,81a9c38e-f35e-4b43-bccf-368c65ff9c46,16.0
1022,a6b42312-a757-4a5e-b38b-328a45e05ba3,16.0
1023,a0f1c01a-d632-48f4-81f1-25f36dd6ce24,16.0
1024,750d8d67-19b2-40cb-9450-1a11a6c1e03a,16.0
1025,7aff03ba-0d5d-4e0c-ae29-47e6f9cc710d,16.0
1026,94e8f3cd-c7fa-42ad-b14b-978492026a40,16.0
1027,9540a7e7-5ab8-4278-a145-19433e6a7f3b,16.0
1028,8604502f-4d7b-4a4e-be3b-5f2f5f18e1f2,16.0
1029,954cc5c4-9509-4148-ae1e-f4524d0d0ca6,16.0
1030,788052ba-d826-4ad9-a5ad-032c069822fb,16.0
1031,a80a1c0b-c1d4-46bb-9326-57be77dd3e5e,16.0
1032,ab19bedd-b844-44f7-b2d1-f4f8afc24a0b,16.0
1033,8b5ae543-a3e1-4db4-b685-74f30f228992,16.0
1034,79fbe4b9-20a8-41ea-80c1-bc55ba909d5c,20.0
1035,79ccf4ac-c223-4157-a0bf-d169ce99e566,16.0
1036,937a384c-3c64-4156-921c-61caa926ac75,18.0
1037,a5bac834-2654-4198-9f01-41f7c7c69803,18.0
1038,9d752858-3856-4585-8c87-b3590adedbb5,16.0
1039,9c68bbac-5a64-456d-bc52-12fd2b6710e8,17.0
1040,743a4c03-b7ee-4f09-a46f-412917226c94,17.0
1041,8d5cd68e-665c-486e-ae0d-30eb4c109efb,16.0
1042,9f1d416f-489c-4de3-8982-7f600793752c,16.0
1043,96477802-3887-410c-b921-b22d1460e63a,16.0
1044,82527ef6-cf7b-4b29-9904-76a0e026ecac,16.0
1045,8a37349a-2b4c-4e90-99e1-06552785b7a5,16.0
1046,960b0549-4f2f-4568-b8d5-8708b43df7f6,16.0
1047,ab1e6ea9-f3a3-481a-9c92-e3e90d01aad1,16.0
1048,911d1dbc-92cb-4320-a4ea-2687c1a81e62,16.0
1049,a9f2d2f8-811a-4f15-bf41-25bd2e77af79,18.0
1050,9565bdac-19b1-4c4c-8e7f-a446f38fbdcb,16.0
1051,a4f97ecb-b823-4475-94c7-ddd1c5f1e69e,17.0
1052,ac2c45c5-f279-406d-993f-75e41e6e531e,16.0
1053,72728c84-e899-4ec8-9d00-d23838d613f8,16.0
1054,91288374-9400-4db2-9163-6c73acdc2562,16.0
1055,3e5ebf6e-dd58-487f-9b74-9298ed2c9ef3,27.0
1056,890e74d5-b9b8-4575-b025-091531b0bfe3,18.0
1057,9ea87568-0d20-4a24-ad7b-3357b65b8433,16.0
1058,7816b504-849d-4218-8e22-d398e9ce39c6,16.0
1059,7a48add1-ac96-4d4d-9144-32443f68a9d6,16.0
1060,88e675aa-0ff8-4f77-8d4c-df9035d504d0,16.0
1061,a6bd214f-c5df-49d4-8869-6fb232eaadc8,16.0
1062,8945c4b9-6d05-45bf-8b09-887aecb017d0,16.0
1063,a0a032ff-5def-4203-9c81-67132fb871bc,16.0
1064,ada8a729-1009-479f-abaa-c60f7112a7b0,16.0
1065,7a74b39d-560d-487c-8182-1addc1df0226,16.0
1066,7e7c7a17-1dbd-4546-bd68-690edfbabba7,16.0
1067,8f728be7-48e6-429f-8f65-980939badd7d,16.0
1068,7c73052d-380f-4eed-8429-236e3a5e0100,16.0
1069,849dc895-1594-4c38-b376-ffdae7dbe5ba,16.0
1070,91be85bf-d7ee-4333-a866-786b2f152af8,16.0
1071,8b6e5dac-60a1-425f-a357-920909cfa973,16.0
1072,90374dea-4545-4f43-ab04-d3479c844254,16.0
1073,abba9eb0-580d-491a-890d-5b0f6af5fe83,16.0
1074,ac0384b8-7d1b-4efe-a6c8-fc3e31cc63e8,16.0
1075,a322638b-acc9-4fc3-8c26-8273e54a189f,16.0
1076,885477dc-dd50-4bc1-a8df-85f20006f7c0,17.0
1077,a315fc5c-0871-4088-9c24-d1a10fd69fdf,16.0
1078,9dbb4bf7-3556-4f72-8232-7f0f22f36cd7,16.0
1079,a09aea75-e689-46fd-9620-9d904accb29d,16.0
1080,9f31eb31-105a-4a71-a6bf-f23de1360c85,16.0
1081,a79a9d9a-7751-41d3-80f8-62b9c5cbc876,16.0
1082,8955602f-4e7f-4720-a0f4-ce24ab940f46,18.0
1083,72753bf4-45dc-4ae5-bccd-d3fe632dac6a,16.0
1084,8727086f-9868-4221-be22-0552a4ae2289,16.0
1085,a0ccdb95-10c7-4867-8089-f4e7515f45a7,16.0
1086,97af4524-fa86-411a-90d2-023bd26d8731,16.0
1087,7a09b42a-942b-4fa7-a3aa-217dad9a07ee,16.0
1088,8fdde457-f931-4a31-9a63-63a5d7dabce2,16.0
1089,e6f97f72-96b3-4daa-baea-159b54dcabc6,12.0
1090,e978b49b-4026-424e-9e6e-27c75f9a1063,12.0
1091,fc3d02e6-bfc2-49a5-8376-1c5e5d04e5e9,20.0
1092,eabd7b8a-56f9-467f-b07b-3856bae30231,18.0
1093,e2e59c1e-a906-467c-9496-d4358dd17313,20.0
1094,e6572022-30ba-459c-9938-b3fddc13fb18,12.0
1095,e2472804-0ef1-4365-b1d6-b2b060f954b2,21.0
1096,eca188f4-91a8-40d7-aa03-06a486a633a6,19.0
1097,e181cf8c-b857-4bab-8cf2-7ad692fcbc47,20.0
1098,fc53270b-4853-42b8-b172-208afa25b16e,12.0
1099,f1de8266-6099-40d6-83c5-f40eb676e9d2,20.0
1100,b2036300-8605-4e28-af3e-a9c96858d1ac,23.0
1101,26f6307c-cc36-47b5-aa73-2faebaf6d6b9,25.0
1102,d361328f-0e30-4e8f-ab55-961251ee0068,24.0
1103,6c48e2b8-70d1-4964-8b9f-5b24dc95b173,22.0
1104,fb7bdfb6-73ea-429a-8d35-2f94f5675474,23.0
1105,df5762b0-9d3f-416c-8d1c-4d0f0d2845a5,20.0
1106,584b2434-e655-41c4-b0d7-dcda158cda4b,18.0
1107,c5707567-5728-45b9-a13c-a5e1f55a983c,21.0
1108,e84e0e0a-15e1-4cec-863f-0024e0957340,18.0
1109,f45b2068-d219-41c6-af4b-2660e91f9a3f,26.0
1110,c3651c81-464b-49ad-907d-81b2ebd0335f,20.0
1111,e237291e-dfdb-4c69-9632-c6c4c53afb85,20.0
1112,f4110620-27e9-472b-bad9-e42e163f5737,23.0
1113,ddd8e081-8398-4b85-9fbf-01446b473979,23.0
1114,ac6737b8-c9d4-4d2c-835d-7802c59d87f6,26.0
1115,705547,22.0
1116,f558d776-7e24-450b-b084-32cb05192b72,24.0
1117,bcb3a41e-1f31-44c4-aa60-ee2b3009ff10,19.0
1118,f2ab4a80-923a-4e69-925e-de54218d5ee4,17.0
1119,bcf3d726-ebce-4a8a-b5e6-b1366b212d52,23.0
1120,234baf2d-89fe-4275-894d-11d14cbad61e,25.0
1121,578a1f9b-7c0b-4ca4-acdf-80e386d73b0b,19.0
1122,ee748b5a-5a7d-4dbf-a092-4e65441a265f,23.0
1123,dd0f8966-d790-4bd8-8066-c1bc7b62caf7,20.0
1124,ea665b7d-80b5-4da8-a18a-f02c524c0dee,19.0
1125,e6dd84d2-96be-4fee-abdf-4d13fd20b66a,20.0
1126,e9545a9d-294d-43a9-8598-5a4bde465319,23.0
1127,514398f7-0537-41d7-a0e5-e3fb8423b6cd,18.0
1128,e4efaed2-fda4-4822-a3c1-af2b88e2c770,18.0
1129,f63177c4-706a-4977-acfb-d9a31352152f,24.0
1130,e5f68476-ed9f-408e-9be6-561c937c223a,23.0
1131,cfb03ded-40d6-4bca-82d1-a1bd3576d09e,20.0
1132,ad03ea17-a7d1-4f99-86d2-bba511ed1adf,20.0
1133,56de1aae-b7a6-4f28-8ff8-d64ac2cabdf4,19.0
1134,babff4e2-0433-4b1c-bd74-a6722502c8da,20.0
1135,ce83cb94-288e-465b-9930-09a44603fcf5,20.0
1136,23ad472d-c186-4b14-8631-01b3d5016afc,25.0
1137,56b1b9db-f632-4553-845d-50302efdc719,17.0
1138,d24df17c-8790-4758-a9fc-ca79712b7691,23.0
1139,ac9d2fb6-c356-4350-932a-4272d72f45c0,21.0
1140,ba0bf764-dca7-4d3f-82d9-7a3c4178a6b9,20.0
1141,5d2b784a-e064-4bcd-b81e-452c8fdf406c,18.0
1142,c34f8a48-af6d-49ec-abf2-8fe5d786b68c,20.0
1143,c2b99242-1349-4bd9-bab1-5874e5540281,20.0
1144,e84b8bb0-e09c-464b-b1a3-7a866209faf9,19.0
1145,efb47da2-76ed-4bf7-8254-beba09d2c0e4,18.0
1146,5032d00a-0b18-401c-a615-f0b146e94618,17.0
1147,b1847b59-259b-48cc-8c41-eeb0d189fc45,26.0
1148,6b15e09d-e5a1-4f2a-b6e5-34101d380990,19.0
1149,bb71ae95-db48-4d5c-bb24-714ae71ef5ab,23.0
1150,bb92a5a0-cbb7-473d-afe4-9a1bed0d81fa,20.0
1151,bb7ed472-509e-4f8b-8353-60a4abb75445,23.0
1152,e5647b44-bfff-458e-8804-38a4b21a8cd2,12.0
1153,2fcd3144-dbad-42fd-a493-783aa7931919,25.0
1154,aa5e6774-6882-462f-978d-53717dc63f47,21.0
1155,6016dc6c-1f67-43f1-ba75-b82dd4df0304,18.0
1156,b857b476-45b6-4c8c-9d79-1d13a1ade472,21.0
1157,5bf28244-344f-43d5-82c2-c06a3786cace,18.0
1158,c533b75a-a4db-49f2-bb4b-016388410ee9,19.0
1159,4f3ffac4-40de-4971-9152-98e758bc0377,18.0
1160,a7692719-3302-4802-bbe7-7b6d1e220799,23.0
1161,5e385a99-6b25-417f-92dc-2ee8b01c80d9,22.0
1162,b12bb665-b63f-4037-a8d8-469eba061144,23.0
1163,f22b180f-7c22-430c-b854-62b39d18914f,23.0
1164,fc048189-9e6f-41f5-bfd3-f5820e155262,22.0
1165,e7bc40a0-83f1-4374-93f6-5fb813a3abde,23.0
1166,eb9993d9-f93a-490f-ae7e-3e15457c00fb,20.0
1167,f95ea335-1dfc-421d-b71f-da5486d9fc88,23.0
1168,ec736edd-3989-4459-bc75-847ee3323a93,21.0
1169,fc4bb150-71c9-4c01-8ee8-9849a8e6b4f7,20.0
1170,e26eac09-24a6-4189-8187-5c0d077da2f4,17.0
1171,ec02f62b-bea0-4a41-9266-e13e15545797,20.0
1172,c285d5d0-875c-4bb8-9e89-03bb91bc44b5,16.0
1173,04f8fa34-2746-494c-a5c6-eb58fdfa8824,12.0
1174,e6f0a0ee-0830-41c1-8c9f-ed32b951344f,16.0
1175,1f860b1d-f36e-49ed-b32a-50e952e87aa9,12.0
1176,c2356790-bae8-49d2-99b1-9dbd7dfcfc9e,16.0
1177,cd4942fd-2778-46a0-bba7-284a6948184a,16.0
1178,df82b5d3-d09e-4f63-a781-41b33c9b5984,16.0
1179,0df6a50b-7152-4cb9-b1f6-b6fa49c6b9e5,12.0
1180,c4d8a6cb-b3d8-4a09-8016-dc9c4d93725c,16.0
1181,e7f67b3e-5f20-4d05-8960-3d00414d6691,16.0
1182,d15a172f-088f-4fef-a5cf-4b8cfaade599,16.0
1183,11c3c26b-be56-42ea-9b3e-0e3755e681cf,12.0
1184,c641662a-feaf-47c0-b29f-3b9c6e58095d,16.0
1185,be1b6015-b87d-4ce7-84eb-9fa08151656f,16.0
1186,b5029f0c-7dfd-42a3-9916-1e3dac10489c,16.0
1187,b4442233-8054-4c55-ba95-153db61af38c,16.0
1188,ed7ec925-bbb0-4565-bcc6-0719adbc26f3,16.0
1189,c38b129e-fe24-400a-a089-f06766949c41,16.0
1190,dfc3beee-f992-4344-8ff9-da8c852cda8e,16.0
1191,d3b6fd30-7469-4e97-aeb0-2aeb7018686c,16.0
1192,d44ab5ad-0688-43c5-b245-74d86891dde3,18.0
1193,d9db37fc-155d-4336-98a6-2fe0df890b39,18.0
1194,b5ef3774-092d-4473-a691-0a7c7e876714,16.0
1195,eed068e7-2f9e-4b17-a6c3-c1188b86ef0e,16.0
1196,bfc5b1c6-838d-4db2-ae2b-b6dec653bf98,17.0
1197,0a22bf2a-6eaa-47d1-be6a-be92ef1396a9,12.0
1198,cfc19d9c-9c71-4f4f-a9fe-6ccf041abb4e,16.0
1199,bde78140-1a0a-498e-97a2-c2416eb3f2e9,21.0
1200,cb5f67c8-9503-4af0-8bfc-d328b849ca0b,16.0
1201,c54edab8-f2e8-4f69-ae28-7dedd376c196,16.0
1202,b033d850-daff-4357-b608-c2e465bdc03c,16.0
1203,d0511132-d16d-4dca-a7ae-f69c7c59d144,16.0
1204,11770f6b-f366-4ff6-b8f5-9836b3682f45,12.0
1205,d427ab8c-7320-476c-8daa-8bf661ed68a2,16.0
1206,51e6ec82-e3e8-480b-9c0b-2aafbd9e3e4c,23.0
1207,c62e3ec8-d93f-4485-9777-2b28c2585fb3,18.0
1208,ee183b53-93b0-485f-a6cd-e52aef9131c3,17.0
1209,d9cd9031-02f7-4224-9006-e866b2401fff,17.0
1210,bf5250b5-f5b3-4ec7-9493-6b08630e4185,17.0
1211,d51e2280-03cf-4ab7-b662-e092dc1bbaa9,21.0
1212,c56180f1-bd95-4193-a0a7-b9f820eb06ab,18.0
1213,b51fa0b1-f40e-418c-9a85-2d6c22fc46b5,22.0
1214,50f8ee05-7caa-4ea8-aad1-4ee9bf240cb4,25.0
1215,d8b18c6c-e2a3-4571-b62a-e7e84e5a5b95,18.0
1216,d9418c43-1a1d-47c0-9cd8-bc8739b84c46,22.0
1217,b86857dd-c87c-4875-82fd-96019b0f5c3e,21.0
1218,b37ba3ce-60ad-49bc-99d5-113618839fa6,18.0
1219,d578fa0e-135e-4599-81a8-6d71d9aaccb7,18.0
1220,ee486a3b-5603-44c4-ba3e-910a5c1b4f37,18.0
1221,ee88c31c-2bfc-44b3-95aa-8cdafb05c83f,18.0
1222,4a7d863c-f3ce-4806-ac7c-77f1db57cec3,25.0
1223,c0f9273c-411c-4235-bd7f-179ea78ba533,21.0
1224,b6fbc049-07c2-487e-a804-ebb454bf1c0c,17.0
1225,e834d054-aa54-4632-86ea-e86abd41e0d8,22.0
1226,daa1431f-78bf-4d83-9ecd-0ebc12083024,17.0
1227,50087fa7-b24f-425c-8842-77eac1bb3b7f,25.0
1228,b87059fe-7364-4a71-89ad-1142a8f67c27,17.0
1229,bab1f9f2-fee7-4421-a139-47b7b3c5b1d9,21.0
1230,cf81f73b-b414-4f06-acb9-dc42633a7ab6,18.0
